City,Province,Latitude,Longitude,Year,Month,Date,tas,tasmax,tasmin,pr
Islamabad,Federal Capital Territory,33.6844,73.0479,2020,11,2020-11,15.41,21.13,11.02,65.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2020,12,2020-12,11.44,16.87,7.39,46.9
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,1,2021-01,10.56,17.0,5.76,41.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,2,2021-02,15.52,22.0,10.22,13.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,3,2021-03,18.85,24.52,13.84,85.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,4,2021-04,22.0,28.23,16.25,48.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,5,2021-05,27.44,33.43,21.53,21.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,6,2021-06,30.87,36.74,24.86,18.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,7,2021-07,29.77,34.09,25.66,150.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,8,2021-08,28.42,32.79,24.27,147.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,9,2021-09,27.13,31.51,23.67,151.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,10,2021-10,22.5,28.37,17.84,44.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,11,2021-11,16.42,23.47,11.14,2.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2021,12,2021-12,11.36,17.66,6.55,29.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,1,2022-01,9.96,14.79,6.27,162.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,2,2022-02,12.09,17.71,7.49,74.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,3,2022-03,20.14,26.65,14.76,49.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,4,2022-04,26.6,33.75,20.07,3.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,5,2022-05,29.79,36.23,23.23,6.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,6,2022-06,30.96,37.17,24.88,48.1
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,7,2022-07,27.82,31.74,24.58,288.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,8,2022-08,27.54,31.62,23.8,150.1
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,9,2022-09,26.38,31.39,22.26,79.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,10,2022-10,22.63,29.12,17.44,5.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,11,2022-11,16.16,22.02,11.8,76.8
Islamabad,Federal Capital Territory,33.6844,73.0479,2022,12,2022-12,12.31,18.98,7.54,20.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,1,2023-01,9.31,14.8,5.17,103.9
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,2,2023-02,14.7,20.7,9.72,54.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,3,2023-03,18.31,24.45,13.32,85.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,4,2023-04,21.73,28.04,15.88,95.8
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,5,2023-05,25.41,31.49,19.84,78.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,6,2023-06,29.62,35.33,23.85,103.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,7,2023-07,27.83,32.04,23.86,193.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,8,2023-08,28.07,32.54,23.93,165.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,9,2023-09,27.07,32.01,22.81,53.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,10,2023-10,21.63,27.62,16.64,64.6
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,11,2023-11,16.79,22.77,12.36,42.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2023,12,2023-12,12.77,19.21,7.94,0.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,1,2024-01,10.39,16.63,5.71,45.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,2,2024-02,12.23,17.99,7.31,65.9
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,3,2024-03,16.72,22.4,11.6,188.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,4,2024-04,20.67,26.61,15.56,162.8
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,5,2024-05,28.45,35.1,22.04,13.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,6,2024-06,32.05,38.55,25.54,12.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,7,2024-07,29.61,34.09,25.08,197.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,8,2024-08,27.11,30.86,23.94,305.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,9,2024-09,26.81,31.56,22.55,118.7
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,10,2024-10,23.36,29.44,18.55,42.5
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,11,2024-11,17.54,23.26,13.35,20.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2024,12,2024-12,11.74,18.01,7.27,0.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,1,2025-01,12.49,18.62,7.88,9.2
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,2,2025-02,14.85,20.35,10.21,64.4
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,3,2025-03,17.32,23.48,12.2,82.9
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,4,2025-04,26.26,33.62,19.45,22.5
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,5,2025-05,29.29,35.41,23.37,46.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,6,2025-06,31.7,37.29,25.98,125.8
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,7,2025-07,27.78,31.96,24.29,415.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,8,2025-08,27.25,31.26,23.74,225.6
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,9,2025-09,27.2,32.38,22.72,94.3
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,10,2025-10,21.77,27.5,17.51,51.0
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,11,2025-11,15.47,22.08,10.83,9.8
Islamabad,Federal Capital Territory,33.6844,73.0479,2025,12,2025-12,13.27,19.22,9.15,41.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,1,1947-01,10.5,17.39,5.25,23.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,2,1947-02,13.23,20.12,7.72,35.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,3,1947-03,20.55,27.9,14.41,18.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,4,1947-04,27.88,35.28,21.27,1.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,5,1947-05,32.29,39.4,24.86,15.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,6,1947-06,37.68,45.5,29.7,0.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,7,1947-07,36.19,42.44,29.99,26.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,8,1947-08,31.8,36.98,27.75,162.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,9,1947-09,27.53,33.1,23.84,204.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,10,1947-10,23.97,30.94,18.2,4.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,11,1947-11,19.18,26.57,12.98,4.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1947,12,1947-12,12.6,19.14,7.57,44.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,1,1948-01,11.45,18.0,6.53,22.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,2,1948-02,12.21,18.71,6.82,55.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,3,1948-03,16.06,22.28,10.94,111.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,4,1948-04,23.3,29.67,17.41,61.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,5,1948-05,32.18,39.38,24.85,5.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,6,1948-06,34.24,40.76,27.46,18.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,7,1948-07,33.89,39.3,28.85,112.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,8,1948-08,28.68,32.98,25.46,376.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,9,1948-09,27.25,33.01,22.67,93.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,10,1948-10,23.78,30.19,18.96,19.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,11,1948-11,16.76,24.85,10.24,0.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1948,12,1948-12,11.03,16.39,7.19,96.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,1,1949-01,9.25,15.19,4.8,52.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,2,1949-02,10.9,16.64,5.8,70.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,3,1949-03,15.2,20.22,10.52,161.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,4,1949-04,23.26,29.98,16.33,35.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,5,1949-05,31.39,38.62,23.96,2.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,6,1949-06,32.3,38.94,25.16,42.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,7,1949-07,30.63,35.16,26.46,219.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,8,1949-08,28.25,32.36,24.95,165.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,9,1949-09,26.97,31.98,22.71,78.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,10,1949-10,22.96,29.96,16.68,0.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,11,1949-11,16.01,23.83,9.75,0.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1949,12,1949-12,11.81,19.09,5.91,7.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,1,1950-01,9.17,16.21,3.14,92.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,2,1950-02,8.99,17.21,1.41,26.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,3,1950-03,14.41,21.07,8.02,135.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,4,1950-04,18.46,25.28,11.43,134.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,5,1950-05,28.45,36.05,19.99,22.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,6,1950-06,34.95,42.74,25.29,1.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,7,1950-07,30.03,34.18,26.06,136.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,8,1950-08,27.45,31.37,24.21,193.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,9,1950-09,26.34,31.91,20.66,46.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,10,1950-10,22.27,29.72,14.58,11.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,11,1950-11,15.51,23.75,8.27,27.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1950,12,1950-12,10.32,18.58,3.73,4.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,1,1951-01,8.9,15.85,2.53,41.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,2,1951-02,10.45,18.28,2.79,32.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,3,1951-03,15.37,22.12,8.59,175.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,4,1951-04,19.27,25.98,11.91,139.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,5,1951-05,27.35,34.54,18.95,32.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,6,1951-06,33.34,41.09,23.6,4.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,7,1951-07,33.18,39.57,25.69,62.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,8,1951-08,27.78,32.01,23.98,157.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,9,1951-09,29.39,35.99,22.13,6.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,10,1951-10,26.23,34.48,17.3,2.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,11,1951-11,18.56,26.95,10.88,1.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1951,12,1951-12,13.74,21.85,6.18,6.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,1,1952-01,10.22,17.05,4.59,31.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,2,1952-02,11.52,18.1,5.65,110.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,3,1952-03,14.85,21.19,8.2,76.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,4,1952-04,25.98,34.1,16.46,11.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,5,1952-05,29.24,36.83,20.29,22.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,6,1952-06,34.08,41.29,25.37,86.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,7,1952-07,29.76,34.33,25.53,259.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,8,1952-08,27.5,31.46,23.97,276.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,9,1952-09,28.0,34.92,20.51,27.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,10,1952-10,23.5,32.51,14.29,4.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,11,1952-11,16.71,25.66,8.27,10.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1952,12,1952-12,10.76,18.7,4.24,16.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,1,1953-01,8.56,16.68,1.5,12.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,2,1953-02,13.02,20.45,6.06,86.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,3,1953-03,17.35,24.74,10.32,118.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,4,1953-04,22.95,30.62,14.86,65.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,5,1953-05,30.89,38.37,21.97,20.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,6,1953-06,34.38,41.3,26.57,149.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,7,1953-07,29.52,33.77,25.95,363.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,8,1953-08,26.97,30.76,23.89,280.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,9,1953-09,25.89,30.5,21.44,39.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,10,1953-10,19.5,25.81,13.82,97.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,11,1953-11,13.92,20.88,8.11,26.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1953,12,1953-12,12.39,18.88,7.36,36.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,1,1954-01,7.15,13.6,1.74,97.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,2,1954-02,10.27,15.5,5.41,97.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,3,1954-03,14.95,21.6,8.71,113.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,4,1954-04,21.19,28.21,14.15,14.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,5,1954-05,28.23,35.94,19.72,24.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,6,1954-06,33.48,40.73,24.78,6.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,7,1954-07,30.71,36.05,25.35,125.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,8,1954-08,28.41,33.2,23.72,179.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,9,1954-09,27.37,33.22,21.39,72.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,10,1954-10,19.84,27.05,13.31,39.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,11,1954-11,15.42,23.01,8.79,1.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1954,12,1954-12,11.11,19.21,3.98,0.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,1,1955-01,9.86,17.56,2.85,5.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,2,1955-02,14.36,22.48,6.33,2.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,3,1955-03,18.23,24.81,12.01,60.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,4,1955-04,21.96,29.65,13.16,10.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,5,1955-05,25.55,32.44,17.78,49.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,6,1955-06,34.78,42.26,25.99,2.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,7,1955-07,33.24,39.65,26.59,61.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,8,1955-08,26.8,30.46,24.14,333.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,9,1955-09,25.71,30.53,21.46,87.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,10,1955-10,21.3,28.35,14.47,15.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,11,1955-11,16.77,25.8,8.64,0.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1955,12,1955-12,11.1,17.9,5.08,33.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,1,1956-01,8.97,16.57,2.5,10.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,2,1956-02,12.78,20.53,5.29,40.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,3,1956-03,15.5,21.1,10.28,180.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,4,1956-04,22.11,29.23,14.82,43.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,5,1956-05,32.62,41.36,22.37,0.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,6,1956-06,33.6,40.4,25.69,31.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,7,1956-07,28.0,31.87,24.68,289.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,8,1956-08,26.7,30.61,23.48,245.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,9,1956-09,26.83,31.7,22.27,89.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,10,1956-10,20.8,27.33,14.76,17.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,11,1956-11,15.5,23.95,8.46,0.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1956,12,1956-12,10.91,18.61,4.19,11.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,1,1957-01,7.68,14.0,2.44,65.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,2,1957-02,9.47,16.92,2.4,21.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,3,1957-03,14.74,20.95,8.75,110.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,4,1957-04,18.77,24.98,12.51,110.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,5,1957-05,24.24,30.53,17.59,50.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,6,1957-06,31.63,39.04,23.03,12.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,7,1957-07,32.87,39.15,26.26,95.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,8,1957-08,29.1,34.51,23.84,160.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,9,1957-09,27.02,33.32,20.57,30.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,10,1957-10,21.81,28.54,15.4,84.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,11,1957-11,14.39,21.12,8.81,40.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1957,12,1957-12,10.79,17.26,5.65,34.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,1,1958-01,10.79,17.42,5.23,35.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,2,1958-02,11.58,19.44,4.51,10.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,3,1958-03,16.66,23.05,10.41,57.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,4,1958-04,24.35,31.58,16.92,9.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,5,1958-05,27.8,34.81,19.6,9.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,6,1958-06,33.13,40.66,24.33,3.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,7,1958-07,31.05,36.13,26.21,131.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,8,1958-08,27.73,32.28,23.41,486.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,9,1958-09,26.48,31.16,21.95,201.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,10,1958-10,21.48,28.09,15.22,4.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,11,1958-11,15.47,23.02,8.63,5.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1958,12,1958-12,11.76,17.83,6.64,110.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,1,1959-01,8.51,15.6,2.67,79.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,2,1959-02,8.66,15.21,2.78,100.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,3,1959-03,15.73,22.49,9.26,59.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,4,1959-04,21.73,28.92,14.27,49.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,5,1959-05,25.57,32.37,18.46,74.6
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,6,1959-06,33.45,40.76,25.06,6.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,7,1959-07,28.86,33.4,24.49,247.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,8,1959-08,28.78,32.99,25.39,219.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,9,1959-09,27.19,31.33,23.77,106.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,10,1959-10,23.39,29.41,17.24,51.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,11,1959-11,14.76,21.59,9.31,86.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1959,12,1959-12,9.67,17.68,3.54,45.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,1,1960-01,8.29,16.43,1.33,24.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,2,1960-02,14.88,23.21,7.4,18.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,3,1960-03,13.88,19.31,8.48,210.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,4,1960-04,18.94,25.46,11.83,168.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,5,1960-05,26.76,34.51,18.14,28.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,6,1960-06,33.7,41.26,24.75,6.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,7,1960-07,30.78,35.76,25.93,132.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,8,1960-08,28.81,32.95,25.26,236.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,9,1960-09,27.02,32.99,20.75,51.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,10,1960-10,22.89,30.75,14.77,1.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,11,1960-11,15.17,23.39,8.01,5.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1960,12,1960-12,10.86,19.19,4.62,71.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,1,1961-01,8.73,16.0,2.83,43.1
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,2,1961-02,9.2,16.41,2.29,20.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,3,1961-03,16.66,23.87,9.1,29.3
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,4,1961-04,19.51,25.73,13.04,151.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,5,1961-05,28.45,35.88,19.9,32.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,6,1961-06,33.6,40.35,25.55,34.7
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,7,1961-07,30.67,35.37,26.5,228.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,8,1961-08,28.94,33.14,25.32,248.4
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,9,1961-09,26.77,30.41,23.86,171.2
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,10,1961-10,21.09,27.6,14.5,13.8
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,11,1961-11,13.16,20.35,6.74,66.0
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1961,12,1961-12,8.61,16.17,2.51,5.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1962,1,1962-01,8.07,15.94,1.59,22.5
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1962,2,1962-02,11.8,18.51,5.9,29.9
Peshawar,Khyber Pakhtunkhwa,34.0151,71.5249,1962,3,1962-03,16.11,22.52,9.75,120.8
